,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
393,,iti,,html-keyboard-response,393,170607290,0.0-1.0-60.0-0.13-5.13,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,
394,,choice,,html-keyboard-response,394,170608798,0.0-1.0-60.0-0.14-0.14,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,101.0,1.5,
395,,isi,,html-keyboard-response,395,170610806,0.0-1.0-60.0-0.14-2.14,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,2.0,
396,,no_response,,html-keyboard-response,396,170611810,0.0-1.0-60.0-0.14-4.14-0.14,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,1.0,
397,,iti,,html-keyboard-response,397,170615332,0.0-1.0-60.0-0.14-5.14,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,3.5,
398,,choice,,html-keyboard-response,398,170616838,0.0-1.0-60.0-0.15-0.15,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,109.0,1.5,
399,,isi,,html-keyboard-response,399,170620342,0.0-1.0-60.0-0.15-2.15,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,3.5,
400,,no_response,,html-keyboard-response,400,170621346,0.0-1.0-60.0-0.15-4.15-0.15,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,1.0,
401,,iti,,html-keyboard-response,401,170624875,0.0-1.0-60.0-0.15-5.15,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,3.5,
402,,choice,,html-keyboard-response,402,170626384,0.0-1.0-60.0-0.16-0.16,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,118.5,1.5,
403,,isi,,html-keyboard-response,403,170627393,0.0-1.0-60.0-0.16-2.16,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.0,
404,,no_response,,html-keyboard-response,404,170628403,0.0-1.0-60.0-0.16-4.16-0.16,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,1.0,
405,,iti,,html-keyboard-response,405,170629428,0.0-1.0-60.0-0.16-5.16,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,1.0,
406,,choice,,html-keyboard-response,406,170630937,0.0-1.0-60.0-0.17-0.17,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,123.0,1.5,
407,,isi,,html-keyboard-response,407,170632444,0.0-1.0-60.0-0.17-2.17,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,1.5,
408,,no_response,,html-keyboard-response,408,170633450,0.0-1.0-60.0-0.17-4.17-0.17,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1.0,
409,,iti,,html-keyboard-response,409,170635470,0.0-1.0-60.0-0.17-5.17,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,2.0,
410,,choice,,html-keyboard-response,410,170636978,0.0-1.0-60.0-0.18-0.18,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,129.0,1.5,
411,,isi,,html-keyboard-response,411,170638484,0.0-1.0-60.0-0.18-2.18,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5,1.5,
412,,no_response,,html-keyboard-response,412,170639489,0.0-1.0-60.0-0.18-4.18-0.18,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.0,
413,,iti,,html-keyboard-response,413,170641011,0.0-1.0-60.0-0.18-5.18,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,1.5,
414,,choice,,html-keyboard-response,414,170642521,0.0-1.0-60.0-0.19-0.19,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,134.5,1.5,
415,,isi,,html-keyboard-response,415,170644529,0.0-1.0-60.0-0.19-2.19,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,2.0,
416,,no_response,,html-keyboard-response,416,170645537,0.0-1.0-60.0-0.19-4.19-0.19,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,1.0,
417,,iti,,html-keyboard-response,417,170647560,0.0-1.0-60.0-0.19-5.19,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,2.0,
418,,choice,,html-keyboard-response,418,170649068,0.0-1.0-60.0-0.20-0.20,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,141.0,1.5,
419,,isi,,html-keyboard-response,419,170650077,0.0-1.0-60.0-0.20-2.20,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5,1.0,
420,,no_response,,html-keyboard-response,420,170651085,0.0-1.0-60.0-0.20-4.20-0.20,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5,1.0,
421,,iti,,html-keyboard-response,421,170652104,0.0-1.0-60.0-0.20-5.20,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5,1.0,
422,,choice,,html-keyboard-response,422,170653611,0.0-1.0-60.0-0.21-0.21,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,145.5,1.5,
423,,isi,,html-keyboard-response,423,170654619,0.0-1.0-60.0-0.21-2.21,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,1.0,
424,,no_response,,html-keyboard-response,424,170655628,0.0-1.0-60.0-0.21-4.21-0.21,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.0,
425,,iti,,html-keyboard-response,425,170658647,0.0-1.0-60.0-0.21-5.21,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,3.0,
426,,choice,,html-keyboard-response,426,170660153,0.0-1.0-60.0-0.22-0.22,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,152.0,1.5,
427,,isi,,html-keyboard-response,427,170661656,0.0-1.0-60.0-0.22-2.22,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5,1.5,
428,,no_response,,html-keyboard-response,428,170662664,0.0-1.0-60.0-0.22-4.22-0.22,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,1.0,
429,,iti,,html-keyboard-response,429,170664686,0.0-1.0-60.0-0.22-5.22,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,2.0,
430,,choice,,html-keyboard-response,430,170666197,0.0-1.0-60.0-0.23-0.23,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,158.0,1.5,
431,,isi,,html-keyboard-response,431,170667205,0.0-1.0-60.0-0.23-2.23,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5,1.0,
432,,no_response,,html-keyboard-response,432,170668210,0.0-1.0-60.0-0.23-4.23-0.23,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5,1.0,
433,,iti,,html-keyboard-response,433,170669231,0.0-1.0-60.0-0.23-5.23,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5,1.0,
434,,choice,,html-keyboard-response,434,170670739,0.0-1.0-60.0-0.24-0.24,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,162.5,1.5,
435,,isi,,html-keyboard-response,435,170671749,0.0-1.0-60.0-0.24-2.24,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,1.0,
436,,no_response,,html-keyboard-response,436,170672756,0.0-1.0-60.0-0.24-4.24-0.24,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,1.0,
437,,iti,,html-keyboard-response,437,170674778,0.0-1.0-60.0-0.24-5.24,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,2.0,
438,,choice,,html-keyboard-response,438,170676286,0.0-1.0-60.0-0.25-0.25,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,168.0,1.5,
439,,isi,,html-keyboard-response,439,170678296,0.0-1.0-60.0-0.25-2.25,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,2.0,
440,,no_response,,html-keyboard-response,440,170679302,0.0-1.0-60.0-0.25-4.25-0.25,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5,1.0,
441,,iti,,html-keyboard-response,441,170680825,0.0-1.0-60.0-0.25-5.25,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,172.5,1.5,
442,,choice,,html-keyboard-response,442,170682332,0.0-1.0-60.0-0.26-0.26,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,174.0,1.5,
443,,isi,,html-keyboard-response,443,170683336,0.0-1.0-60.0-0.26-2.26,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5,1.0,
444,,no_response,,html-keyboard-response,444,170684343,0.0-1.0-60.0-0.26-4.26-0.26,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,176.5,1.0,
445,,iti,,html-keyboard-response,445,170685360,0.0-1.0-60.0-0.26-5.26,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5,1.0,
446,,choice,,html-keyboard-response,446,170686869,0.0-1.0-60.0-0.27-0.27,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,178.5,1.5,
447,,isi,,html-keyboard-response,447,170688878,0.0-1.0-60.0-0.27-2.27,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,2.0,
448,,no_response,,html-keyboard-response,448,170689886,0.0-1.0-60.0-0.27-4.27-0.27,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,1.0,
449,,iti,,html-keyboard-response,449,170690910,0.0-1.0-60.0-0.27-5.27,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,1.0,
450,,choice,,html-keyboard-response,450,170692419,0.0-1.0-60.0-0.28-0.28,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,184.0,1.5,
451,,isi,,html-keyboard-response,451,170693923,0.0-1.0-60.0-0.28-2.28,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5,1.5,
452,,no_response,,html-keyboard-response,452,170694928,0.0-1.0-60.0-0.28-4.28-0.28,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,1.0,
453,,iti,,html-keyboard-response,453,170695946,0.0-1.0-60.0-0.28-5.28,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,1.0,
454,,choice,,html-keyboard-response,454,170697451,0.0-1.0-60.0-0.29-0.29,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,189.0,1.5,
455,,isi,,html-keyboard-response,455,170698957,0.0-1.0-60.0-0.29-2.29,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,190.5,1.5,
456,,no_response,,html-keyboard-response,456,170699961,0.0-1.0-60.0-0.29-4.29-0.29,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,1.0,
457,,iti,,html-keyboard-response,457,170701478,0.0-1.0-60.0-0.29-5.29,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,1.5,
458,,choice,,html-keyboard-response,458,170702985,0.0-1.0-60.0-0.30-0.30,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,194.5,1.5,
459,,isi,,html-keyboard-response,459,170703991,0.0-1.0-60.0-0.30-2.30,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,1.0,
460,,no_response,,html-keyboard-response,460,170704996,0.0-1.0-60.0-0.30-4.30-0.30,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,1.0,
461,,iti,,html-keyboard-response,461,170706510,0.0-1.0-60.0-0.30-5.30,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,1.5,
462,,choice,,html-keyboard-response,462,170708019,0.0-1.0-60.0-0.31-0.31,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,199.5,1.5,
463,,isi,,html-keyboard-response,463,170709523,0.0-1.0-60.0-0.31-2.31,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,1.5,
464,,no_response,,html-keyboard-response,464,170710530,0.0-1.0-60.0-0.31-4.31-0.31,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5,1.0,
465,,iti,,html-keyboard-response,465,170712546,0.0-1.0-60.0-0.31-5.31,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5,2.0,
466,,choice,,html-keyboard-response,466,170714054,0.0-1.0-60.0-0.32-0.32,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,205.5,1.5,
467,,isi,,html-keyboard-response,467,170717058,0.0-1.0-60.0-0.32-2.32,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,3.0,
468,,no_response,,html-keyboard-response,468,170718063,0.0-1.0-60.0-0.32-4.32-0.32,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,1.0,
469,,iti,,html-keyboard-response,469,170719084,0.0-1.0-60.0-0.32-5.32,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,1.0,
470,,choice,,html-keyboard-response,470,170720593,0.0-1.0-60.0-0.33-0.33,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,212.0,1.5,
471,,isi,,html-keyboard-response,471,170722102,0.0-1.0-60.0-0.33-2.33,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5,1.5,
472,,no_response,,html-keyboard-response,472,170723109,0.0-1.0-60.0-0.33-4.33-0.33,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,1.0,
473,,iti,,html-keyboard-response,473,170724128,0.0-1.0-60.0-0.33-5.33,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,1.0,
474,,choice,,html-keyboard-response,474,170725634,0.0-1.0-60.0-0.34-0.34,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,217.0,1.5,
475,,isi,,html-keyboard-response,475,170729139,0.0-1.0-60.0-0.34-2.34,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5,3.5,
476,,no_response,,html-keyboard-response,476,170730147,0.0-1.0-60.0-0.34-4.34-0.34,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1.0,
477,,iti,,html-keyboard-response,477,170731167,0.0-1.0-60.0-0.34-5.34,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,1.0,
478,,choice,,html-keyboard-response,478,170732673,0.0-1.0-60.0-0.35-0.35,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,224.0,1.5,
479,,isi,,html-keyboard-response,479,170734682,0.0-1.0-60.0-0.35-2.35,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,2.0,
480,,no_response,,html-keyboard-response,480,170735688,0.0-1.0-60.0-0.35-4.35-0.35,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5,1.0,
481,,iti,,html-keyboard-response,481,170737206,0.0-1.0-60.0-0.35-5.35,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5,1.5,
482,,choice,,html-keyboard-response,482,170738712,0.0-1.0-60.0-0.36-0.36,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,230.0,1.5,
483,,isi,,html-keyboard-response,483,170739718,0.0-1.0-60.0-0.36-2.36,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,231.5,1.0,
484,,no_response,,html-keyboard-response,484,170740726,0.0-1.0-60.0-0.36-4.36-0.36,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5,1.0,
485,,iti,,html-keyboard-response,485,170741751,0.0-1.0-60.0-0.36-5.36,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5,1.0,
486,,choice,,html-keyboard-response,486,170743260,0.0-1.0-60.0-0.37-0.37,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,234.5,1.5,
487,,isi,,html-keyboard-response,487,170746266,0.0-1.0-60.0-0.37-2.37,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,3.0,
488,,no_response,,html-keyboard-response,488,170747271,0.0-1.0-60.0-0.37-4.37-0.37,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,1.0,
489,,iti,,html-keyboard-response,489,170748291,0.0-1.0-60.0-0.37-5.37,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1.0,
490,,choice,,html-keyboard-response,490,170749798,0.0-1.0-60.0-0.38-0.38,0,0,77,,,,,,58.0,68.0,2000.0,1500.0,0.0,2.0,0.0,20-80,,0.0,yarn,small table,20.0,80.0,yarn1,small table8,40.0,60.0,corn_yarn.jpg,ATABLE8.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/corn_yarn.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE8.jpg,,,,,,,,,,1.0,241.0,1.5,
491,,isi,,html-keyboard-response,491,170751804,0.0-1.0-60.0-0.38-2.38,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,242.5,2.0,
492,,no_response,,html-keyboard-response,492,170752813,0.0-1.0-60.0-0.38-4.38-0.38,0,0,77,,,,,,58.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,244.5,1.0,
