,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
289,,isi,,html-keyboard-response,289,253476,0.0-1.0-39.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,1.5,,,,,
290,,feedback,,html-keyboard-response,290,254479,0.0-1.0-39.0-0.0-3.0-0.0,0,0,12,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,1.0,,,,,
291,,iti,,html-keyboard-response,291,254585,0.0-1.0-39.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,1.0,,,,,
292,,choice,,html-keyboard-response,292,254780,0.0-1.0-40.0-0.0-0.0,0,0,12,,192.0,,,51.0,38.0,338.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,1.0,small table,baby carriage,60.0,20.0,small table13,baby carriage1,40.0,40.0,ATABLE25.jpg,babycarriage16.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE25.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/babycarriage16.jpg,0.0,baby carriage,small table,20.0,60.0,baby carriage1,small table13,40.0,40.0,0.0,336.192,0.192,,,,,
293,,confirmation,,html-keyboard-response,293,256095,0.0-1.0-40.0-0.0-1.0-0.0,0,0,12,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,1.308,,,,,
294,,isi,,html-keyboard-response,294,256201,0.0-1.0-40.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.5,1.0,,,,,
295,,feedback,,html-keyboard-response,295,257210,0.0-1.0-40.0-0.0-3.0-0.0,0,0,12,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5,1.0,,,,,
296,,iti,,html-keyboard-response,296,257316,0.0-1.0-40.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5,2.0,,,,,
297,,choice,,html-keyboard-response,297,257974,0.0-1.0-41.0-0.0-0.0,0,0,12,,655.0,,,50.0,39.0,339.0,2000.0,1500.0,0.0,6.0,1.0,60-80,0.0,,nail polish,watch,60.0,80.0,nail polish7,watch3,40.0,80.0,117BDAkbo5L._AA160_.jpg,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,1.0,nail polish,watch,60.0,80.0,nail polish7,watch3,40.0,80.0,0.0,342.155,0.655,,,,,
298,,confirmation,,html-keyboard-response,298,258825,0.0-1.0-41.0-0.0-1.0-0.0,0,0,12,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,0.845,,,,,
299,,isi,,html-keyboard-response,299,258932,0.0-1.0-41.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,2.0,,,,,
300,,feedback,,html-keyboard-response,300,259940,0.0-1.0-41.0-0.0-3.0-0.0,0,0,12,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,1.0,,,,,
301,,iti,,html-keyboard-response,301,260047,0.0-1.0-41.0-0.0-5.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.5,1.5,,,,,
302,,choice,,html-keyboard-response,302,260201,0.0-1.0-42.0-0.0-0.0,0,0,12,,151.0,,,50.0,40.0,340.0,1000.0,2000.0,0.0,6.0,0.0,20-60,,0.0,baby carriage,patio lounge chair,20.0,60.0,baby carriage15,patio lounge chair7,0.0,40.0,AANBABYC2.jpg,lg_Serenity_Riviera[1].jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/lg_Serenity_Riviera[1].jpg,1.0,baby carriage,patio lounge chair,20.0,60.0,baby carriage15,patio lounge chair7,0.0,40.0,0.0,347.651,0.151,,,,,
303,,confirmation,,html-keyboard-response,303,261556,0.0-1.0-42.0-0.0-1.0-0.0,0,0,12,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0,1.349,,,,,
304,,isi,,html-keyboard-response,304,261662,0.0-1.0-42.0-0.0-2.0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,1.0,,0.67,,,
305,,final_tally,,html-keyboard-response,305,261925,0.0-2.0-0.0,0,0,12,,260.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,category_memory_instructions,,instructions,306,265547,0.0-3.0-0.0,0,0,12,"[{""page_index"":0,""viewing_time"":2184},{""page_index"":1,""viewing_time"":616},{""page_index"":2,""viewing_time"":800}]",3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,category_memory,,survey-text,307,267760,0.0-3.0-1.0-0.0,0,0,12,,2210.0,"{""Q0"":""0""}",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lipstick,40.0,0.0
308,,category_memory,,survey-text,308,269295,0.0-3.0-2.0-0.0,0,0,12,,1532.0,"{""Q0"":""0""}",,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,watch,80.0,0.0
309,,category_memory,,survey-text,309,271125,0.0-3.0-3.0-0.0,0,0,12,,1826.0,"{""Q0"":""0""}",,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small table,60.0,0.0
310,,category_memory,,survey-text,310,272216,0.0-3.0-4.0-0.0,0,0,12,,1088.0,"{""Q0"":""0""}",,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,makeup compact,40.0,0.0
311,,category_memory,,survey-text,311,273215,0.0-3.0-5.0-0.0,0,0,12,,996.0,"{""Q0"":""0""}",,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tent,80.0,0.0
312,,category_memory,,survey-text,312,274107,0.0-3.0-6.0-0.0,0,0,12,,889.0,"{""Q0"":""0""}",,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,desk,20.0,0.0
313,,category_memory,,survey-text,313,275130,0.0-3.0-7.0-0.0,0,0,12,,1019.0,"{""Q0"":""0""}",,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microscope,40.0,0.0
314,,category_memory,,survey-text,314,276064,0.0-3.0-8.0-0.0,0,0,12,,931.0,"{""Q0"":""0""}",,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power strip,60.0,0.0
315,,category_memory,,survey-text,315,276972,0.0-3.0-9.0-0.0,0,0,12,,905.0,"{""Q0"":""0""}",,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,80.0,0.0
316,,category_memory,,survey-text,316,277826,0.0-3.0-10.0-0.0,0,0,12,,850.0,"{""Q0"":""0""}",,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bench,20.0,0.0
317,,category_memory,,survey-text,317,278758,0.0-3.0-11.0-0.0,0,0,12,,929.0,"{""Q0"":""0""}",,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowl,20.0,0.0
318,,category_memory,,survey-text,318,280018,0.0-3.0-12.0-0.0,0,0,12,,1257.0,"{""Q0"":""0""}",,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bongo,20.0,0.0
319,,category_memory,,survey-text,319,280948,0.0-3.0-13.0-0.0,0,0,12,,928.0,"{""Q0"":""0""}",,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorcycle,40.0,0.0
320,,category_memory,,survey-text,320,281888,0.0-3.0-14.0-0.0,0,0,12,,936.0,"{""Q0"":""0""}",,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,necklace,60.0,0.0
321,,category_memory,,survey-text,321,283055,0.0-3.0-15.0-0.0,0,0,12,,1164.0,"{""Q0"":""0""}",,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,patio lounge chair,60.0,0.0
322,,category_memory,,survey-text,322,284633,0.0-3.0-16.0-0.0,0,0,12,,1575.0,"{""Q0"":""0""}",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hat,40.0,0.0
323,,category_memory,,survey-text,323,285661,0.0-3.0-17.0-0.0,0,0,12,,1025.0,"{""Q0"":""0""}",,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yarn,80.0,0.0
324,,category_memory,,survey-text,324,286918,0.0-3.0-18.0-0.0,0,0,12,,1254.0,"{""Q0"":""0""}",,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flashlight,20.0,0.0
325,,category_memory,,survey-text,325,287793,0.0-3.0-19.0-0.0,0,0,12,,872.0,"{""Q0"":""0""}",,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nail polish,60.0,0.0
326,,category_memory,,survey-text,326,288728,0.0-3.0-20.0-0.0,0,0,12,,931.0,"{""Q0"":""0""}",,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,door knob,20.0,0.0
327,,category_memory,,survey-text,327,289704,0.0-3.0-21.0-0.0,0,0,12,,972.0,"{""Q0"":""0""}",,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pen,60.0,0.0
328,,category_memory,,survey-text,328,290589,0.0-3.0-22.0-0.0,0,0,12,,881.0,"{""Q0"":""0""}",,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frame,40.0,0.0
329,,category_memory,,survey-text,329,291609,0.0-3.0-23.0-0.0,0,0,12,,1017.0,"{""Q0"":""0""}",,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hammer,40.0,0.0
330,,category_memory,,survey-text,330,292546,0.0-3.0-24.0-0.0,0,0,12,,934.0,"{""Q0"":""0""}",,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seashell,60.0,0.0
331,,category_memory,,survey-text,331,293792,0.0-3.0-25.0-0.0,0,0,12,,1242.0,"{""Q0"":""0""}",,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baby carriage,20.0,0.0
332,,category_memory,,survey-text,332,294803,0.0-3.0-26.0-0.0,0,0,12,,1008.0,"{""Q0"":""0""}",,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vase,80.0,0.0
333,,category_memory,,survey-text,333,295941,0.0-3.0-27.0-0.0,0,0,12,,1135.0,"{""Q0"":""0""}",,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sofa,60.0,0.0
334,,category_memory,,survey-text,334,296997,0.0-3.0-28.0-0.0,0,0,12,,1053.0,"{""Q0"":""0""}",,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,key chain,40.0,0.0
335,,category_memory,,survey-text,335,297900,0.0-3.0-29.0-0.0,0,0,12,,900.0,"{""Q0"":""0""}",,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trumpet,80.0,0.0
336,,category_memory,,survey-text,336,299284,0.0-3.0-30.0-0.0,0,0,12,,1381.0,"{""Q0"":""0""}",,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dresser,20.0,0.0
337,,category_memory,,survey-text,337,300288,0.0-3.0-31.0-0.0,0,0,12,,1000.0,"{""Q0"":""0""}",,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poker card,60.0,0.0
338,,category_memory,,survey-text,338,301286,0.0-3.0-32.0-0.0,0,0,12,,994.0,"{""Q0"":""0""}",,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stool,80.0,0.0
339,,category_memory,,survey-text,339,302621,0.0-3.0-33.0-0.0,0,0,12,,1332.0,"{""Q0"":""0""}",,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,telescope,80.0,0.0
340,,category_memory,,survey-text,340,303669,0.0-3.0-34.0-0.0,0,0,12,,1045.0,"{""Q0"":""0""}",,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fan,20.0,0.0
341,,category_memory,,survey-text,341,304714,0.0-3.0-35.0-0.0,0,0,12,,1042.0,"{""Q0"":""0""}",,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tape,80.0,0.0
342,,category_memory,,survey-text,342,305709,0.0-3.0-36.0-0.0,0,0,12,,992.0,"{""Q0"":""0""}",,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,license plate,40.0,0.0
